Temperature,Energy,Accept,Improve,Elapsed,Remaining
252.31322151917104,1.32779124492e+18,0.0,0.0,   0:04:59,   0:05:00
249.9999999999999,1.32779124492e+18,0.0,0.0,   0:05:00,   0:05:00
247.70798622319174,1.32779124492e+18,0.0,0.0,   0:05:01,   0:04:59
245.4369857549959,1.32779124492e+18,0.0,0.0,   0:05:01,   0:04:59
243.1868059442413,1.32779124492e+18,0.0,0.0,   0:05:02,   0:04:58
240.95725590599238,1.32779124492e+18,0.0,0.0,   0:05:02,   0:04:57
238.74814650535893,1.32779124492e+18,0.0,0.0,   0:05:02,   0:04:56
236.5592903414482,1.32779124492e+18,0.0,0.0,   0:05:03,   0:04:56
234.39050173146995,1.32779124492e+18,1.0,0.0,   0:05:04,   0:04:55
232.2415966949839,1.32779124492e+18,0.0,0.0,   0:05:04,   0:04:54
230.11239293829286,1.32779124492e+18,0.0,0.0,   0:05:05,   0:04:54
228.0027098389772,1.32779124492e+18,0.0,0.0,   0:05:05,   0:04:53
225.91236843057533,1.32779124492e+18,0.0,0.0,   0:05:06,   0:04:53
223.8411913873984,1.32779124492e+18,0.0,0.0,   0:05:06,   0:04:52
221.7890030094901,1.32779124492e+18,0.0,0.0,   0:05:07,   0:04:51
219.75562920772094,1.32779124492e+18,0.0,0.0,   0:05:07,   0:04:50
217.74089748901997,1.32779124492e+18,0.0,0.0,   0:05:08,   0:04:50
215.74463694174258,1.32779124492e+18,0.0,0.0,   0:05:08,   0:04:49
213.7666782211706,1.32779124492e+18,0.0,0.0,   0:05:09,   0:04:49
211.80685353514903,1.32779124492e+18,0.0,0.0,   0:05:09,   0:04:48
209.8649966298493,1.32779124492e+18,0.0,0.0,   0:05:10,   0:04:47
207.94094277566765,1.32779124492e+18,0.0,0.0,   0:05:10,   0:04:46
206.0345287532504,1.32779124492e+18,0.0,0.0,   0:05:11,   0:04:46
204.1455928396481,1.32779124492e+18,0.0,0.0,   0:05:12,   0:04:45
202.27397479459555,1.32779124492e+18,0.0,0.0,   0:05:12,   0:04:45
200.41951584691955,1.32779124492e+18,1.0,0.0,   0:05:13,   0:04:44
198.5820586810703,1.32779124492e+18,1.0,0.0,   0:05:13,   0:04:43
196.76144742377457,1.32779124492e+18,0.0,0.0,   0:05:14,   0:04:43
194.95752763081455,1.32779124492e+18,0.0,0.0,   0:05:15,   0:04:42
193.17014627392544,1.32779124492e+18,0.0,0.0,   0:05:15,   0:04:42
191.3991517278141,1.32779124492e+18,0.0,0.0,   0:05:16,   0:04:41
189.64439375729575,1.32779124492e+18,1.0,0.0,   0:05:17,   0:04:41
187.9057235045513,1.32779124492e+18,0.0,0.0,   0:05:17,   0:04:40
186.1829934764972,1.32779124492e+18,0.0,0.0,   0:05:18,   0:04:40
184.4760575322753,1.32779124492e+18,0.0,0.0,   0:05:18,   0:04:39
182.78477087085423,1.32779124492e+18,0.0,0.0,   0:05:19,   0:04:38
181.10899001874753,1.32779124492e+18,0.0,0.0,   0:05:20,   0:04:38
179.44857281784041,1.32779124492e+18,0.0,0.0,   0:05:20,   0:04:37
177.80337841333207,1.32779124492e+18,1.0,0.0,   0:05:21,   0:04:36
176.17326724178668,1.32779124492e+18,1.0,0.0,   0:05:21,   0:04:36
174.55810101929274,1.32779124492e+18,0.0,0.0,   0:05:22,   0:04:35
172.957742729734,1.32779124492e+18,1.0,0.0,   0:05:22,   0:04:35
171.37205661316526,1.32779124492e+18,0.0,0.0,   0:05:23,   0:04:34
169.80090815429614,1.32779124492e+18,0.0,0.0,   0:05:24,   0:04:34
168.2441640710794,1.32779124492e+18,0.0,0.0,   0:05:25,   0:04:33
166.70169230340548,1.32779124492e+18,0.0,0.0,   0:05:25,   0:04:33
165.1733620018989,1.32779124492e+18,0.0,0.0,   0:05:26,   0:04:32
163.65904351681877,1.32779124492e+18,0.0,0.0,   0:05:27,   0:04:31
162.15860838705947,1.32779124492e+18,0.0,0.0,   0:05:27,   0:04:31
160.67192932925477,1.32779124492e+18,1.0,0.0,   0:05:27,   0:04:30
159.1988802269789,1.32779124492e+18,0.0,0.0,   0:05:28,   0:04:30
157.73933612004814,1.32779124492e+18,0.0,0.0,   0:05:29,   0:04:29
156.2931731939214,1.32779124492e+18,0.0,0.0,   0:05:29,   0:04:28
154.86026876919527,1.32779124492e+18,0.0,0.0,   0:05:30,   0:04:28
153.44050129119856,1.32779124492e+18,0.0,0.0,   0:05:31,   0:04:27
152.03375031967934,1.32779124492e+18,0.0,0.0,   0:05:31,   0:04:27
150.63989651858944,1.32779124492e+18,0.0,0.0,   0:05:32,   0:04:26
149.2588216459592,1.32779124492e+18,0.0,0.0,   0:05:32,   0:04:25
147.89040854386843,1.32779124492e+18,0.0,0.0,   0:05:33,   0:04:25
146.53454112850713,1.32779124492e+18,0.0,0.0,   0:05:33,   0:04:24
145.19110438032791,1.32779124492e+18,0.0,0.0,   0:05:34,   0:04:24
143.85998433428912,1.32779124492e+18,0.0,0.0,   0:05:35,   0:04:23
142.54106807018675,1.32779124492e+18,0.0,0.0,   0:05:36,   0:04:23
141.2342437030756,1.32779124492e+18,0.0,0.0,   0:05:36,   0:04:22
139.93940037377752,1.32779124492e+18,1.0,0.0,   0:05:37,   0:04:21
138.65642823947763,1.32779124492e+18,0.0,0.0,   0:05:37,   0:04:21
137.38521846440605,1.32779124492e+18,0.0,0.0,   0:05:38,   0:04:20
136.12566321060532,1.32779124492e+18,0.0,0.0,   0:05:38,   0:04:19
134.87765562878178,1.32779124492e+18,0.0,0.0,   0:05:39,   0:04:19
133.6410898492429,1.32779124492e+18,1.0,0.0,   0:05:39,   0:04:18
132.4158609729144,1.32779124492e+18,1.0,0.0,   0:05:40,   0:04:18
131.2018650624431,1.32779124492e+18,0.0,0.0,   0:05:41,   0:04:17
129.99899913337893,1.32779124492e+18,0.0,0.0,   0:05:41,   0:04:17
128.80716114543904,1.32779124492e+18,1.0,0.0,   0:05:42,   0:04:16
127.62624999385157,1.32779124492e+18,0.0,0.0,   0:05:42,   0:04:15
126.45616550077838,1.32779124492e+18,0.0,0.0,   0:05:43,   0:04:14
125.29680840681804,1.32779124492e+18,0.0,0.0,   0:05:43,   0:04:14
124.14808036258398,1.32779124492e+18,0.0,0.0,   0:05:44,   0:04:13
123.00988392036267,1.32779124492e+18,0.0,0.0,   0:05:45,   0:04:13
121.8821225258465,1.32779124492e+18,0.0,0.0,   0:05:45,   0:04:12
120.76470050994318,1.32779124492e+18,0.0,0.0,   0:05:46,   0:04:12
119.65752308065949,1.32779124492e+18,0.0,0.0,   0:05:47,   0:04:11
118.56049631506114,1.32779124492e+18,0.0,0.0,   0:05:47,   0:04:10
117.47352715130383,1.32779124492e+18,0.0,0.0,   0:05:48,   0:04:10
116.39652338073958,1.32779124492e+18,0.0,0.0,   0:05:49,   0:04:09
115.32939364009478,1.32779124492e+18,0.0,0.0,   0:05:49,   0:04:09
114.27204740371867,1.32779124492e+18,0.0,0.0,   0:05:50,   0:04:08
113.22439497590518,1.32779124492e+18,1.0,0.0,   0:05:50,   0:04:07
112.18634748328292,1.32779124492e+18,0.0,0.0,   0:05:51,   0:04:07
111.15781686727715,1.32779124492e+18,0.0,0.0,   0:05:52,   0:04:06
110.13871587663827,1.32779124492e+18,0.0,0.0,   0:05:52,   0:04:06
109.12895806004144,1.32779124492e+18,0.0,0.0,   0:05:53,   0:04:05
108.1284577587521,1.32779124492e+18,0.0,0.0,   0:05:53,   0:04:05
107.1371300993599,1.32779124492e+18,1.0,0.0,   0:05:54,   0:04:04
106.15489098657811,1.32779124492e+18,0.0,0.0,   0:05:55,   0:04:03
105.1816570961109,1.32779124492e+18,0.0,0.0,   0:05:55,   0:04:03
104.21734586758382,1.32779124492e+18,0.0,0.0,   0:05:56,   0:04:02
103.26187549754029,1.32779124492e+18,0.0,0.0,   0:05:56,   0:04:01
102.31516493250267,1.32779124492e+18,0.0,0.0,   0:05:57,   0:04:01
101.37713386209589,1.32779124492e+18,0.0,0.0,   0:05:58,   0:04:00
100.44770271223499,1.32779124492e+18,0.0,0.0,   0:05:58,   0:04:00
99.5267926383742,1.32779124492e+18,0.0,0.0,   0:05:59,   0:03:59
98.61432551881957,1.32779124492e+18,0.0,0.0,   0:06:00,   0:03:59
97.71022394810046,1.32779124492e+18,0.0,0.0,   0:06:00,   0:03:58
96.81441123040425,1.32779124492e+18,0.0,0.0,   0:06:01,   0:03:58
95.92681137306961,1.32779124492e+18,0.0,0.0,   0:06:01,   0:03:57
95.04734908014031,1.32779124492e+18,0.0,0.0,   0:06:02,   0:03:56
94.1759497459772,1.32779124492e+18,0.0,0.0,   0:06:03,   0:03:56
93.31253944893004,1.32779124492e+18,0.0,0.0,   0:06:03,   0:03:55
92.45704494506651,1.32779124492e+18,0.0,0.0,   0:06:04,   0:03:55
91.60939366195826,1.32779124492e+18,0.0,0.0,   0:06:05,   0:03:54
90.76951369252528,1.32779124492e+18,0.0,0.0,   0:06:05,   0:03:54
89.9373337889355,1.32779124492e+18,0.0,0.0,   0:06:06,   0:03:53
89.11278335656105,1.32779124492e+18,0.0,0.0,   0:06:07,   0:03:53
88.29579244798914,1.32779124492e+18,0.0,0.0,   0:06:07,   0:03:52
87.48629175708929,1.32779124492e+18,1.0,0.0,   0:06:08,   0:03:51
86.68421261313287,1.32779124492e+18,0.0,0.0,   0:06:09,   0:03:51
85.88948697496868,1.32779124492e+18,0.0,0.0,   0:06:09,   0:03:50
85.10204742525016,1.32779124492e+18,0.0,0.0,   0:06:10,   0:03:49
84.32182716471713,1.32779124492e+18,0.0,0.0,   0:06:10,   0:03:49
83.54876000652855,1.32779124492e+18,1.0,0.0,   0:06:11,   0:03:48
82.78278037064767,1.32779124492e+18,0.0,0.0,   0:06:11,   0:03:48
82.02382327827972,1.32779124492e+18,0.0,0.0,   0:06:12,   0:03:47
81.27182434635854,1.32779124492e+18,0.0,0.0,   0:06:12,   0:03:46
80.5267197820858,1.32779124492e+18,1.0,0.0,   0:06:13,   0:03:46
79.78844637751897,1.32779124492e+18,0.0,0.0,   0:06:14,   0:03:45
79.05694150420948,1.32779124492e+18,0.0,0.0,   0:06:14,   0:03:45
78.33214310788962,1.32779124492e+18,0.0,0.0,   0:06:15,   0:03:44
77.61398970320886,1.32779124492e+18,0.0,0.0,   0:06:15,   0:03:43
76.90242036851767,1.32779124492e+18,0.0,0.0,   0:06:16,   0:03:43
76.19737474069953,1.32779124492e+18,0.0,0.0,   0:06:16,   0:03:42
75.49879301005035,1.32779124492e+18,0.0,0.0,   0:06:17,   0:03:41
74.80661591520466,1.32779124492e+18,0.0,0.0,   0:06:18,   0:03:41
74.12078473810854,1.32779124492e+18,0.0,0.0,   0:06:18,   0:03:40
73.44124129903818,1.32779124492e+18,1.0,0.0,   0:06:19,   0:03:40
72.7679279516651,1.32779124492e+18,0.0,0.0,   0:06:19,   0:03:39
72.10078757816511,1.32779124492e+18,1.0,0.0,   0:06:20,   0:03:38
71.43976358437368,1.32779124492e+18,0.0,0.0,   0:06:20,   0:03:38
70.78479989498442,1.32779124492e+18,0.0,0.0,   0:06:21,   0:03:37
70.13584094879283,1.32779124492e+18,0.0,0.0,   0:06:22,   0:03:37
69.4928316939822,1.32779124492e+18,0.0,0.0,   0:06:22,   0:03:36
68.85571758345408,1.32779124492e+18,0.0,0.0,   0:06:23,   0:03:35
68.22444457020099,1.32779124492e+18,0.0,0.0,   0:06:23,   0:03:35
67.59895910272104,1.32779124492e+18,0.0,0.0,   0:06:24,   0:03:34
66.97920812047575,1.32779124492e+18,0.0,0.0,   0:06:24,   0:03:33
66.36513904938842,1.32779124492e+18,0.0,0.0,   0:06:25,   0:03:33
65.75669979738453,1.32779124492e+18,1.0,0.0,   0:06:26,   0:03:32
65.15383874997237,1.32779124492e+18,0.0,0.0,   0:06:26,   0:03:32
64.55650476586487,1.32779124492e+18,1.0,0.0,   0:06:27,   0:03:31
63.9646471726411,1.32779124492e+18,0.0,0.0,   0:06:28,   0:03:31
63.3782157624477,1.32779124492e+18,0.0,0.0,   0:06:28,   0:03:30
62.79716078773944,1.32779124492e+18,0.0,0.0,   0:06:28,   0:03:29
62.22143295705977,1.32779124492e+18,1.0,0.0,   0:06:29,   0:03:28
61.65098343085846,1.32779124492e+18,0.0,0.0,   0:06:29,   0:03:28
61.08576381734922,1.32779124492e+18,0.0,0.0,   0:06:30,   0:03:27
60.525726168404425,1.32779124492e+18,0.0,0.0,   0:06:30,   0:03:27
59.970822975487216,1.32779124492e+18,0.0,0.0,   0:06:31,   0:03:26
59.42100716562191,1.32779124492e+18,0.0,0.0,   0:06:32,   0:03:25
58.87623209740018,1.32779124492e+18,0.0,0.0,   0:06:32,   0:03:25
58.33645155702505,1.32779124492e+18,1.0,0.0,   0:06:33,   0:03:24
57.80161975438985,1.32779124492e+18,0.0,0.0,   0:06:34,   0:03:24
57.2716913191943,1.32779124492e+18,0.0,0.0,   0:06:34,   0:03:23
56.74662129709551,1.32779124492e+18,0.0,0.0,   0:06:35,   0:03:23
56.226365145894526,1.32779124492e+18,1.0,0.0,   0:06:36,   0:03:22
55.71087873175753,1.32779124492e+18,0.0,0.0,   0:06:37,   0:03:22
55.20011832547243,1.32779124492e+18,0.0,0.0,   0:06:37,   0:03:21
54.69404059873879,1.32779124492e+18,1.0,0.0,   0:06:38,   0:03:20
54.19260262049234,1.32779124492e+18,0.0,0.0,   0:06:38,   0:03:20
53.69576185326331,1.32779124492e+18,0.0,0.0,   0:06:39,   0:03:19
53.20347614956776,1.32779124492e+18,0.0,0.0,   0:06:40,   0:03:19
52.71570374833223,1.32779124492e+18,0.0,0.0,   0:06:40,   0:03:18
52.23240327135093,1.32779124492e+18,0.0,0.0,   0:06:40,   0:03:17
51.75353371977604,1.32779124492e+18,1.0,0.0,   0:06:41,   0:03:17
51.27905447063912,1.32779124492e+18,0.0,0.0,   0:06:41,   0:03:16
50.808925273405514,1.32779124492e+18,0.0,0.0,   0:06:42,   0:03:15
50.34310624655968,1.32779124492e+18,0.0,0.0,   0:06:42,   0:03:15
49.881557874221954,1.32779124492e+18,0.0,0.0,   0:06:43,   0:03:14
49.424241002796514,1.32779124492e+18,0.0,0.0,   0:06:44,   0:03:13
48.97111683764969,1.32779124492e+18,0.0,0.0,   0:06:44,   0:03:13
48.522146939819436,1.32779124492e+18,0.0,0.0,   0:06:45,   0:03:12
48.07729322275393,1.32779124492e+18,0.0,0.0,   0:06:46,   0:03:12
47.63651794908115,1.32779124492e+18,0.0,0.0,   0:06:46,   0:03:11
47.1997837274073,1.32779124492e+18,0.0,0.0,   0:06:47,   0:03:11
46.76705350914501,1.32779124492e+18,0.0,0.0,   0:06:47,   0:03:10
46.33829058537024,1.32779124492e+18,0.0,0.0,   0:06:48,   0:03:09
45.913458583708646,1.32779124492e+18,0.0,0.0,   0:06:49,   0:03:09
45.49252146524957,1.32779124492e+18,0.0,0.0,   0:06:49,   0:03:08
45.07544352148924,1.32779124492e+18,0.0,0.0,   0:06:50,   0:03:08
44.66218937130124,1.32779124492e+18,1.0,0.0,   0:06:51,   0:03:07
44.25272395793549,1.32779124492e+18,1.0,0.0,   0:06:51,   0:03:07
43.84701254604403,1.32779124492e+18,0.0,0.0,   0:06:52,   0:03:06
43.445020718734334,1.32779124492e+18,0.0,0.0,   0:06:52,   0:03:05
43.04671437465016,1.32779124492e+18,0.0,0.0,   0:06:53,   0:03:05
42.65205972507806,1.32779124492e+18,0.0,0.0,   0:06:53,   0:03:04
42.26102329108158,1.32779124492e+18,0.0,0.0,   0:06:54,   0:03:03
41.8735719006609,1.32779124492e+18,0.0,0.0,   0:06:55,   0:03:03
41.48967268593901,1.32779124492e+18,1.0,0.0,   0:06:55,   0:03:02
41.10929308037324,1.32779124492e+18,0.0,0.0,   0:06:56,   0:03:02
40.732400815993046,1.32779124492e+18,0.0,0.0,   0:06:56,   0:03:01
40.358963920662134,1.32779124492e+18,0.0,0.0,   0:06:57,   0:03:00
39.98895071536669,1.32779124492e+18,1.0,0.0,   0:06:57,   0:03:00
39.622329811527806,1.32779124492e+18,0.0,0.0,   0:06:58,   0:02:59
39.259070108338776,1.32779124492e+18,0.0,0.0,   0:06:59,   0:02:59
38.89914079012685,1.32779124492e+18,0.0,0.0,   0:06:59,   0:02:58
38.542511323738935,1.32779124492e+18,0.0,0.0,   0:07:00,   0:02:57
38.189151455951794,1.32779124492e+18,0.0,0.0,   0:07:01,   0:02:57
37.83903121090518,1.32779124492e+18,0.0,0.0,   0:07:01,   0:02:56
37.49212088755931,1.32779124492e+18,0.0,0.0,   0:07:02,   0:02:56
37.14839105717514,1.32779124492e+18,0.0,0.0,   0:07:02,   0:02:55
36.807812560817965,1.32779124492e+18,1.0,0.0,   0:07:03,   0:02:54
36.470356506883704,1.32779124492e+18,0.0,0.0,   0:07:03,   0:02:54
36.13599426864814,1.32779124492e+18,0.0,0.0,   0:07:04,   0:02:53
35.804697481838566,1.32779124492e+18,0.0,0.0,   0:07:05,   0:02:53
35.47643804222728,1.32779124492e+18,0.0,0.0,   0:07:05,   0:02:52
35.15118810324782,1.32779124492e+18,0.0,0.0,   0:07:06,   0:02:51
34.828920073632545,1.32779124492e+18,0.0,0.0,   0:07:06,   0:02:51
34.509606615072116,1.32779124492e+18,0.0,0.0,   0:07:07,   0:02:50
34.19322063989619,1.32779124492e+18,0.0,0.0,   0:07:07,   0:02:50
33.879735308775885,1.32779124492e+18,0.0,0.0,   0:07:08,   0:02:49
33.56912402844657,1.32779124492e+18,0.0,0.0,   0:07:09,   0:02:48
33.261360449452276,1.32779124492e+18,0.0,0.0,   0:07:10,   0:02:48
32.95641846391015,1.32779124492e+18,1.0,0.0,   0:07:10,   0:02:47
32.65427220329603,1.32779124492e+18,0.0,0.0,   0:07:11,   0:02:47
32.35489603624964,1.32779124492e+18,0.0,0.0,   0:07:11,   0:02:46
32.058264566400496,1.32779124492e+18,0.0,0.0,   0:07:12,   0:02:45
31.764352630213523,1.32779124492e+18,1.0,0.0,   0:07:12,   0:02:45
31.47313529485416,1.32779124492e+18,0.0,0.0,   0:07:13,   0:02:44
31.18458785607355,1.32779124492e+18,0.0,0.0,   0:07:14,   0:02:44
30.898685836112733,1.32779124492e+18,0.0,0.0,   0:07:14,   0:02:43
30.615404981626213,1.32779124492e+18,0.0,0.0,   0:07:15,   0:02:42
30.33472126162442,1.32779124492e+18,0.0,0.0,   0:07:16,   0:02:42
30.05661086543531,1.32779124492e+18,0.0,0.0,   0:07:16,   0:02:41
29.78105020068435,1.32779124492e+18,0.0,0.0,   0:07:17,   0:02:41
29.508015891293244,1.32779124492e+18,0.0,0.0,   0:07:17,   0:02:40
29.23748477549675,1.32779124492e+18,0.0,0.0,   0:07:18,   0:02:39
28.969433903878123,1.32779124492e+18,0.0,0.0,   0:07:18,   0:02:39
28.70384053742206,1.32779124492e+18,0.0,0.0,   0:07:19,   0:02:38
28.440682145585733,1.32779124492e+18,0.0,0.0,   0:07:19,   0:02:38
28.17993640438774,1.32779124492e+18,0.0,0.0,   0:07:20,   0:02:37
27.921581194514005,1.32779124492e+18,0.0,0.0,   0:07:21,   0:02:37
27.665594599441658,1.32779124492e+18,0.0,0.0,   0:07:22,   0:02:36
27.411954903579595,1.32779124492e+18,0.0,0.0,   0:07:22,   0:02:35
27.160640590426627,1.32779124492e+18,0.0,0.0,   0:07:23,   0:02:35
26.911630340745862,1.32779124492e+18,0.0,0.0,   0:07:24,   0:02:34
26.664903030756427,1.32779124492e+18,0.0,0.0,   0:07:24,   0:02:34
26.420437730341444,1.32779124492e+18,0.0,0.0,   0:07:25,   0:02:33
26.17821370127247,1.32779124492e+18,0.0,0.0,   0:07:26,   0:02:33
25.938210395450287,1.32779124492e+18,1.0,0.0,   0:07:27,   0:02:32
25.70040745316181,1.32779124492e+18,0.0,0.0,   0:07:27,   0:02:31
25.46478470135291,1.32779124492e+18,0.0,0.0,   0:07:28,   0:02:31
